Clusters,Value,Value,Value,Value,Value,Value,Value,Value,Value.1,Value.1,Value.1,Value.1,Value.1,Value.1,Value.1,Value.1,Value.2,Value.2,Value.2,Value.2,Value.2,Value.2,Value.2,Value.2,Value.3,Value.3,Value.3,Value.3,Value.3,Value.3,Value.3,Value.3,Value.4,Value.4,Value.4,Value.4,Value.4,Value.4,Value.4,Value.4,Value.5,Value.5,Value.5,Value.5,Value.5,Value.5,Value.5,Value.5,Value.6,Value.6,Value.6,Value.6,Value.6,Value.6,Value.6,Value.6,Value.7,Value.7,Value.7,Value.7,Value.7,Value.7,Value.7,Value.7,Value.8,Value.8,Value.8,Value.8,Value.8,Value.8,Value.8,Value.8,Value.9,Value.9,Value.9,Value.9,Value.9,Value.9,Value.9,Value.9,Value.10,Value.10,Value.10,Value.10,Value.10,Value.10,Value.10,Value.10,Value.11,Value.11,Value.11,Value.11,Value.11,Value.11,Value.11,Value.11,Value.12,Value.12,Value.12,Value.12,Value.12,Value.12,Value.12,Value.12,Value.15,Value.15,Value.15,Value.15,Value.15,Value.15,Value.15,Value.15,Value.17,Value.17,Value.17,Value.17,Value.17,Value.17,Value.17,Value.17,Value.18,Value.18,Value.18,Value.18,Value.18,Value.18,Value.18,Value.18,Value.19,Value.19,Value.19,Value.19,Value.19,Value.19,Value.19,Value.19,Value.20,Value.20,Value.20,Value.20,Value.20,Value.20,Value.20,Value.20,Value.21,Value.21,Value.21,Value.21,Value.21,Value.21,Value.21,Value.21,Value.22,Value.22,Value.22,Value.22,Value.22,Value.22,Value.22,Value.22,Value.23,Value.23,Value.23,Value.23,Value.23,Value.23,Value.23,Value.23,Value.24,Value.24,Value.24,Value.24,Value.24,Value.24,Value.24,Value.24,Value.25,Value.25,Value.25,Value.25,Value.25,Value.25,Value.25,Value.25,Value.26,Value.26,Value.26,Value.26,Value.26,Value.26,Value.26,Value.26,Value.27,Value.27,Value.27,Value.27,Value.27,Value.27,Value.27,Value.27,Value.28,Value.28,Value.28,Value.28,Value.28,Value.28,Value.28,Value.28,Value.29,Value.29,Value.29,Value.29,Value.29,Value.29,Value.29,Value.29,Value.30,Value.30,Value.30,Value.30,Value.30,Value.30,Value.30,Value.30,Value.31,Value.31,Value.31,Value.31,Value.31,Value.31,Value.31,Value.31,Value.32,Value.32,Value.32,Value.32,Value.32,Value.32,Value.32,Value.32,Value.33,Value.33,Value.33,Value.33,Value.33,Value.33,Value.33,Value.33,Value.34,Value.34,Value.34,Value.34,Value.34,Value.34,Value.34,Value.34,Value.35,Value.35,Value.35,Value.35,Value.35,Value.35,Value.35,Value.35,Value.36,Value.36,Value.36,Value.36,Value.36,Value.36,Value.36,Value.36,Value.37,Value.37,Value.37,Value.37,Value.37,Value.37,Value.37,Value.37,Value.38,Value.38,Value.38,Value.38,Value.38,Value.38,Value.38,Value.38,Value.39,Value.39,Value.39,Value.39,Value.39,Value.39,Value.39,Value.39,Value.40,Value.40,Value.40,Value.40,Value.40,Value.40,Value.40,Value.40,Value.41,Value.41,Value.41,Value.41,Value.41,Value.41,Value.41,Value.41,Value.42,Value.42,Value.42,Value.42,Value.42,Value.42,Value.42,Value.42,Value.43,Value.43,Value.43,Value.43,Value.43,Value.43,Value.43,Value.43,Value.44,Value.44,Value.44,Value.44,Value.44,Value.44,Value.44,Value.44,Value.45,Value.45,Value.45,Value.45,Value.45,Value.45,Value.45,Value.45,Value.46,Value.46,Value.46,Value.46,Value.46,Value.46,Value.46,Value.46,Value.47,Value.47,Value.47,Value.47,Value.47,Value.47,Value.47,Value.47,Value.48,Value.48,Value.48,Value.48,Value.48,Value.48,Value.48,Value.48,Value.49,Value.49,Value.49,Value.49,Value.49,Value.49,Value.49,Value.49
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
0.0,14167.0,88.19087601012652,7.7001988729594055,-4.0,88.44444275,88.8888855,89.33333588,89.33333588,14167.0,32.986859761462334,1.5184157315972826,1.411845207,32.37731743,33.02527618,33.67019844,38.42346191,14167.0,102.12921165471906,2.474050331634686,73.098526,100.89606090000001,102.133461,103.428463,136.5276489,14167.0,39.862315580636725,1.5937789014840076,2.44216609,39.685009005,39.93276978,40.172193525,59.34765244,14167.0,9.093219795538875,0.9796499359300068,6.64377594,8.352617264,9.058594703999999,9.743026733499999,14.26565456,14167.0,-0.1138666626500997,0.01188760003941845,-0.146484375,-0.122070313,-0.122070313,-0.09772942949999999,-0.073242188,14167.0,-0.11544365270303952,0.015273422839685812,-0.146484375,-0.12207031300000001,-0.122070313,-0.109899048,-0.005377944,14167.0,0.06634936963385488,0.056840977384478526,-0.048828125,0.024510555,0.048828125,0.09765625,0.219726563,14167.0,77.33948952558156,18.946114111029328,31.89530754,60.32726669,86.11173248,92.81018829499999,99.28218842,14167.0,77.20107457881292,19.054011423823415,31.55624771,60.00120735,85.94911194,92.81644058,99.37954712,14167.0,70.51873720412087,11.242668668654892,42.1967659,62.45049095500001,69.5381546,78.250671385,97.85829926,14167.0,70.50277906980452,11.235865308314768,43.06993103,62.455934525,69.52341461,78.2297287,97.81365967,14167.0,73.38173290217756,9.430684245831163,46.88547897,67.23008727999999,73.47964478,80.387664795,91.00967407,14167.0,86.74332079598558,6.46773880207214,59.87776566,81.9990654,86.94754791,91.75933075,102.8102112,14167.0,2.621649793510304,10.372023756014123,-0.146484375,0.170898438,0.170898438,0.219726563,102.528717,14167.0,6.6752388931212305,0.03907088789891039,6.567125797,6.648487091,6.676537037,6.7043218615,6.770918846,14167.0,0.18219884298884706,0.018426923053851824,0.103200875,0.1668028835,0.17070555699999998,0.200377725,0.325942516,14167.0,-0.020201403478820015,0.02470792050716793,-0.049561024,-0.042236328,-0.022216797,-0.006591797,0.070019327,14167.0,-0.10069480531093405,0.030977664880021728,-0.189209253,-0.118408203,-0.09765625,-0.083007813,0.009483884,14167.0,-0.000740712854076416,0.0004378502870156654,-0.001752225,-0.001098633,-0.000817858,-0.00048828099999999997,0.000610352,14167.0,-0.003819350470650479,0.001942627757669646,-0.009765625,-0.004882813,-0.002441785,-0.002441406,0.003039972,14167.0,0.0016801374662016846,0.01606125867491948,-0.046386719,-0.008544922,-0.002682734,0.012187983,0.05859375,14167.0,4.642493774628598,0.04945144958650557,2.996909142,4.607500792,4.635091782,4.6827640535,4.962077618,14167.0,5.51450845437629,0.05371688336735047,3.003463984,5.4965593815,5.515203476,5.535577059,5.694015026000001,14167.0,0.10373849144456566,0.19720335331751945,-0.021972656,0.0,9.09496e-12,0.107421875,1.059692979,14167.0,2.5242622283359184,0.03458297613741657,0.358910531,2.496409297,2.529538631,2.548720479,2.80051589,14167.0,1.7815908158507097,0.046920352460089076,0.014037387,1.764503241,1.790112495,1.8065568805,1.875414968,14167.0,2948.409191842888,250.8533870529834,26.24564743,2826.211914,2948.016602,3083.0584715,4051.672363,14167.0,0.04288547302144358,0.13498507482893315,-0.057698082,0.0252279415,0.042636964,0.0541859715,4.880309105,14167.0,698.6019168118237,2672.7930843557197,-161.7042389,39.662719730000006,43.26805496,44.544914245,13853.7627,14167.0,93.4642447662436,352.9290509224242,-16.66409683,51.769453049999996,55.56066132,56.96310997,3673.7475590000004,14167.0,997.0222509891842,3037.6319665812994,-123.812355,15.21581602,16.06999016,16.93894291,12024.55371,14167.0,1.644315823514998,0.02051739785496754,1.588768005,1.632101595,1.6416339869999999,1.6543350220000002,1.705559254,14167.0,398.7100537762157,47168.92921697286,2.368774414,2.406515956,2.416386843,2.426115036,5614294.0,14167.0,24.13027194246353,0.10876383924432201,23.81049156,24.06107521,24.13135529,24.215638159999997,25.20563889,14167.0,5.560694307026553,0.06727491828045225,3.487360954,5.517896414,5.556100845,5.608064651499999,5.722613335,14167.0,2.8924684287425313,2.710766473038577,-0.0048065,0.0094070445,5.404366493,5.476568222,5.647610664,14167.0,2.8769070131481405,2.699662881745821,0.004892349,0.012207031,5.391071796,5.46875,5.604248047,14167.0,0.2737093322044883,0.00848555344807746,0.215553999,0.26841633,0.275066763,0.27970230549999997,0.408463806,14167.0,5.310166145824705,0.06164562517996505,3.374040604,5.270358801,5.302186012,5.3562977315,5.477064133,14167.0,5.204481878440345,0.05871702935309826,3.35822773,5.1652944089999995,5.19726944,5.249910354500001,5.37159586,14167.0,0.26880892033097953,0.03289582282779268,0.167255804,0.244319588,0.262360364,0.2927140145,0.569509029,14167.0,0.6781808400317647,0.01864405724734526,0.450781047,0.6639834044999999,0.675388753,0.6949443515,0.729345918,14167.0,-0.020138539215077546,0.0014598970481734712,-0.025022626,-0.021604845,-0.019844037,-0.019530948,-0.015179944,14167.0,-0.014820422176333935,0.0067347595883156496,-0.031738281,-0.01953125,-0.014648438,-0.009765625,0.004882813,14167.0,0.0025934101802781084,0.0003437921880677014,0.002441406,0.002441406,0.002441406,0.002441908,0.003743994,14167.0,32.88327571318347,0.6337458487673598,2.957100868,32.643815995,32.97921753,33.19775009,33.98209381
1.0,862.0,85.331786972989,17.872563219692182,-4.0,88.44444275,89.33333588,89.33333588,89.33333588,862.0,30.832319135707706,11.439395674068424,0.397575945,31.45886135,32.799547195,33.690937039999994,89.93674469,862.0,107.72334010832967,15.569630080274592,35.4487114,100.34295845,102.57809449999999,107.592554075,137.490387,862.0,31.6903406235162,14.610708059495964,2.392578125,23.1548652675,39.733945844999994,40.1057453175,66.01074219,862.0,7.405829725911849,3.6928115934707844,0.156469733,7.70720958725,8.7162866595,9.4763998985,35.64484787,862.0,-0.11574008898027818,0.012007089066267582,-0.146484375,-0.122070313,-0.122070313,-0.110025389,-0.073242188,862.0,-0.11191973330162334,0.01730912159482363,-0.146484375,-0.122070313,-0.1220670865,-0.099405225,-0.024414063,862.0,0.08420872826049763,0.05731825636165638,-0.048820674,0.048828125,0.073242188,0.12207047500000001,0.219726563,862.0,72.73245272443158,17.15969079429063,45.44786072,57.57367992500001,64.82775115999999,89.3120594025,97.98670959,862.0,72.5193029699884,17.282110611407656,45.17596436,57.1909484875,64.67065048,89.23489570999999,98.32095337,862.0,66.4405405572042,19.468137329182976,44.13916779,47.5947294275,63.656095504999996,86.7114868175,97.87393188,862.0,66.40721352998841,19.458958394345732,43.73507309,47.5873727825,63.482194899999996,86.6184635175,97.79719543,862.0,71.36219059177496,11.002557336492506,41.90848923,65.21143341,69.07275772,83.80813980250001,91.06352997,862.0,87.03221129486091,6.2282383132430645,73.39876556,82.085639955,87.284503935,91.51988982750001,103.4789429,862.0,7.774217942596796,20.04871373565284,-0.077825829,0.1702242085,0.170898438,0.219726563,98.66985321,862.0,6.544308408777261,0.6892664530059444,2.9838202,6.646655082750001,6.678433418,6.7056257727499995,6.809411526,862.0,0.2010645772749419,0.1285486846315075,-0.002685547,0.169730738,0.19713369749999998,0.19994696625000002,1.047208905,862.0,-0.011263541563341063,0.0239564366416639,-0.049560547,-0.02734375,-0.017578125,0.0065161235,0.048479002,862.0,-0.09050200839327147,0.025809359314558494,-0.159912109,-0.106201172,-0.093994141,-0.076904297,-0.016221097,862.0,-0.0008772709663573098,0.0002994989765877163,-0.001829449,-0.001098633,-0.000854492,-0.000671387,-0.00012207,862.0,-0.004288306575406041,0.001742334659772162,-0.009765625,-0.004882813,-0.004882813,-0.002441406,0.000916198,862.0,0.001649603218384107,0.016828432260956146,-0.0390625,-0.008723142250000001,-0.002441406,0.012207031,0.052490234,862.0,3.9263372117192556,1.6163347573579958,0.12705370800000002,4.5794045922499995,4.670717716,4.7289534805,4.915395737,862.0,4.932546036271469,1.3699008438366893,0.1171875,5.20951998275,5.5047852995,5.534116149,5.751028061,862.0,0.16511045982395198,0.3279159523447225,-0.010986328,0.0,6.46235e-26,0.10957878075000001,1.558770657,862.0,2.256036263399074,0.6474099931432746,-0.07495895,2.49203223025,2.4990797044999997,2.5480439065000002,3.000427723,862.0,1.4236836678201854,0.6178178525323735,-0.010262213,1.6555359065,1.7144496445,1.7795729637500002,1.974650145,862.0,2074.091562722325,1194.7414699430242,-4.973106384,1517.22375475,2595.559326,2915.24438475,3744.044189,862.0,0.036081923714617145,0.027669301365916457,-0.038254146,0.01940459225,0.042132331499999995,0.055705515750000004,0.182448328,862.0,690.4341892581144,2663.219525994766,-6.472943783,39.1319599175,42.047103879999995,43.581786155,13133.10156,862.0,53.51116034825992,2.5826220916447014,50.18885422,50.9507083875,52.576715469999996,55.575035095000004,58.48194885,862.0,817.161958834969,2788.6854901124166,-94.34399414,14.904627564999998,15.73084879,16.6833891875,11673.59473,862.0,1.5269097564292349,0.4324919999815212,-0.041393559,1.6372984055,1.6483402850000002,1.6582915484999998,1.731841803,862.0,2.246902041109048,0.6168645774286893,0.097865686,2.4045958515,2.4133503435000003,2.4252032045,2.531244993,862.0,22.468839555684465,6.319230695953286,-0.07005517900000001,24.0156703025,24.072915075,24.169384002500003,25.95718765,862.0,4.79421740043736,1.6710353512648013,0.012207031,5.2242261175,5.473299026499999,5.58568871,5.765813828,862.0,2.35449553808005,2.590748968481642,-0.007319925,0.010554630249999999,0.1951795445,5.37977397425,5.763362885,862.0,2.705554390431554,2.584324163163519,0.004863739,0.01299612525,2.753755689,5.41915965075,5.721332073,862.0,0.36446213211020934,0.21178050422163977,0.181101933,0.25979282675,0.27507747699999996,0.285576217,1.049188137,862.0,4.390232232622971,1.748977092372583,0.144042969,5.0273306367499995,5.221852064,5.323670030000001,5.457924843,862.0,4.325491559515081,1.718748537150146,0.139160156,4.987326622,5.1312494275,5.22672414825,5.487595558,862.0,0.3810684909431552,0.20949885755796327,0.074355245,0.26314731674999997,0.2860916705,0.3791583625,1.053940177,862.0,0.712475660822506,0.14352396461405328,0.373317569,0.63544088575,0.6797291335,0.7028073667500001,1.283284545,862.0,-0.01994462637122971,0.001279501121561649,-0.024414063,-0.02089573075,-0.0195936185,-0.01942534675,-0.017089844,862.0,-0.013709195366136455,0.007359469038417487,-0.024414063,-0.0210255385,-0.014648438,-0.007324219,0.004728767,862.0,0.00257882004756379,0.00031010031304408236,0.002441406,0.002441406,0.002441406,0.0024437962499999997,0.004056675,862.0,26.078196363622936,12.45594651841026,0.109863281,31.006402497499998,31.876656535000002,33.071974755,34.0029068
2.0,7670.0,87.32336833736512,12.28394693181846,0.0,88.8888855,89.33333588,89.33333588,89.33333588,7670.0,33.150496308008535,3.1897063711154225,0.664837956,32.4103250525,33.04419327,33.6617460275,80.17568207,7670.0,102.1480411872391,3.460312429138171,44.58019638,101.0165882,101.99507905,103.04894637500001,138.8836517,7670.0,39.65208319240291,3.8427984618430644,3.001085997,39.691081045,39.952062604999995,40.1977405575,74.74821472,7670.0,8.971843773431207,1.2282249982468465,0.156469733,8.248837709,9.00252676,9.711677313000001,12.631217,7670.0,-0.11594109645449498,0.011628973579205176,-0.146484375,-0.122070313,-0.122070313,-0.11415971825,-0.073242188,7670.0,-0.1064322162651876,0.018244539013128724,-0.146484375,-0.122070313,-0.101454679,-0.09765625,-0.024414063,7670.0,0.06395168914815798,0.059767042420570696,-0.054931641,0.024414063,0.048828125,0.11974917175,0.209339842,7670.0,57.16451915234671,17.9203149143095,25.46792793,40.402251244999995,54.640110015000005,70.796424865,97.98326111,7670.0,56.857408855370416,18.008597953257315,25.27626419,39.99788379500001,54.289152145,70.5255889875,97.90125275,7670.0,78.07608996099061,11.446693895261307,44.41759109,68.6255321475,78.06425476,86.39979934750001,98.04024506,7670.0,78.06350177578734,11.438464532037171,44.4514389,68.6040611275,78.070121765,86.39552307,98.17655182,7670.0,75.3286534409881,10.190470080445616,44.73389816,65.57644271750002,78.585250855,84.3075084675,91.04792786,7670.0,86.50842345194872,6.7952836431489025,60.01174927,81.60379981999999,86.75261688,91.747076035,101.6442108,7670.0,2.184774561677122,9.569854466266161,-0.097417735,0.170898438,0.1763352155,0.219726563,103.1922989,7670.0,6.67318061122894,0.125281169411714,2.983985186,6.651519298999999,6.6789278985,6.705672860499999,6.809144974,7670.0,0.19382455791616657,0.028247585778669582,0.001708984,0.19070858499999999,0.202034764,0.203260504,0.819286108,7670.0,-0.02489666450792502,0.0222772396995579,-0.049676806,-0.049560547,-0.025313625,-0.01024344975,0.051513672,7670.0,-0.10875916550769255,0.02895129415893601,-0.185546875,-0.130615234,-0.105509169,-0.090332031,-0.004882813,7670.0,-0.0005117932088351454,0.00047374760446621623,-0.001708984,-0.000976563,-0.000444024,-0.00012207,0.000610352,7670.0,-0.004643480464038761,0.001972619871574183,-0.014648438,-0.004882813,-0.004882813,-0.002441406,0.0,7670.0,0.0030307231300066646,0.01985831923697779,-0.037841797,-0.010986328,-0.002441406,0.018310547,0.062255859,7670.0,4.709992207525288,0.2947658531849493,0.278320313,4.70703363425,4.737661123,4.759100913999999,4.928424358,7670.0,5.5011805837414345,0.3460371179444336,0.280761719,5.5078141692500004,5.52745676,5.54682028275,5.751432419,7670.0,0.043116808644856584,0.1613305540766782,-0.009765625,-0.000131342,0.0,0.0,1.507250905,7670.0,2.4971240172968785,0.12170450211719529,-0.075305149,2.49532675725,2.4987353084999997,2.5022881630000002,2.595672846,7670.0,1.7361351185706568,0.11934832378403698,0.149357751,1.7128107250000002,1.733658493,1.779563367,2.818588018,7670.0,3011.827307307314,425.560064164203,-12.23022175,2870.0157472499995,3034.9489745,3223.766174,4356.703613,7670.0,0.03939184145341444,0.18709200935981113,-0.049833789,0.013008196750000001,0.0387219585,0.04433299475,5.037055969,7670.0,804.7465263446884,2840.7744394403667,-44.68680954,38.7636652,39.314027785,42.3614492425,13712.52539,7670.0,90.40670148420223,349.56572810608765,-44.67180634,50.314490317499995,50.647554400000004,54.4394769675,3670.350586,7670.0,830.6026507567475,2809.2516493512894,-93.86607361,14.576982737499998,15.14844942,15.984886645,12149.30859,7670.0,1.628590546440407,0.08161142495704861,-0.070998229,1.6259738504999999,1.631345928,1.638873637,1.706966758,7670.0,2.412816319758788,0.13795655569875326,0.000177168,2.41129463925,2.4201399085000004,2.42962419975,2.528966665,7670.0,24.01251715181473,1.3195876530369746,0.055517528,24.02172899,24.104695319999998,24.167100910000002,25.84917068,7670.0,5.638396259344059,0.31597106266100194,0.014648438,5.632885933000001,5.668022871,5.696221948,5.798992634,7670.0,2.911258030237312,2.753607488997033,-0.007324219,0.012207029,5.4434688090000005,5.58593833475,5.735746384,7670.0,2.9302819220560647,2.7470445258222136,0.004529327,0.01348678775,5.431990623,5.581054688,5.715211391,7670.0,0.2674720901697531,0.04324075557389528,0.217409894,0.25946025525,0.2646945415,0.27237480125,1.049102068,7670.0,5.382454473729342,0.31645169928085326,0.549630284,5.3847162725,5.41259408,5.43752193425,5.563907623,7670.0,5.276630607364257,0.30850624499065277,0.546398163,5.2767790555000005,5.306493759,5.33018457875,5.449472904,7670.0,0.29189656062085867,0.05335800918020547,0.183217376,0.2695237175,0.2865199,0.30341263125,1.04361093,7670.0,0.7127057965126444,0.024813021280523005,0.501909018,0.70365344025,0.7122341990000001,0.72194103925,1.167969704,7670.0,-0.01891565608474572,0.0015354556963135186,-0.023214621,-0.01968249975,-0.018987552999999997,-0.0173919635,-0.015635855,7670.0,-0.01589848036570734,0.007269176877886063,-0.031738281,-0.021972656,-0.015889108,-0.009765625,0.004882813,7670.0,0.0028952995159059742,0.0005005962203814107,0.002441406,0.002441406,0.0026266615,0.003438836,0.003891607,7670.0,32.375361024563716,2.3847539838841447,0.268554688,32.2105817825,32.442485805000004,32.9200305925,33.76110458
3.0,1235.0,85.04373701641272,17.542307316317352,0.0,88.44444275,88.44444275,89.33333588,89.33333588,1235.0,33.04662885945755,1.1546654329523216,28.23364639,32.358804705,33.04442596,33.77700996,37.22381592,1235.0,102.17917320519021,2.509405815950748,85.3555603,100.83179469999999,102.1416473,103.4905548,112.8770447,1235.0,39.94103355242104,0.40255907200861474,38.55240631,39.68829727,39.95084,40.198781965,44.00831223,1235.0,8.78425521539999,0.8557064797206677,6.858308315,8.1047272685,8.770806313,9.4923343655,11.45621204,1235.0,-0.11774335072226541,0.011372396254836287,-0.146484375,-0.122070313,-0.122070313,-0.12003897150000001,-0.073242188,1235.0,-0.11299626852550473,0.017979330039467438,-0.146484375,-0.12207031300000001,-0.122070313,-0.0984492225,-0.024414063,1235.0,0.07524711699190229,0.06080061196612388,-0.048828125,0.036532752,0.059545413,0.122070313,0.219726563,1235.0,73.33606585910937,18.063405572902575,48.5909462,55.433233259999994,68.9098053,93.751773835,97.99227142,1235.0,73.07628014757896,18.191902511253804,48.28469849,55.045965195,68.62698364,93.65401077,97.89701843,1235.0,62.64186408158703,12.550909378945406,44.57378006,50.46472931,63.85006332,72.68557358,85.42289734,1235.0,62.623989031174034,12.529921194154422,44.64023209,50.45645714,63.89340973,72.617572785,85.35778046,1235.0,69.2451496418623,7.782465463833955,53.30952835,60.978912355,70.56945801,73.79932785,91.04417419,1235.0,83.84363762559512,6.616242256020394,59.66871262,79.067012785,83.52680206,88.236591335,101.3012085,1235.0,13.769903338087447,25.403597121156764,0.073242188,0.170898438,0.210746914,16.09900856,104.1893158,1235.0,6.67975050892065,0.03961826977499311,6.57334137,6.6532604695,6.683521748,6.709879637,6.77051115,1235.0,0.19055393047611327,0.020677638064436423,0.114072122,0.1678446975,0.20183818,0.2031438575,0.302884996,1235.0,-0.01824592683076921,0.02572776744461057,-0.049560547,-0.0372251255,-0.025793459,-0.0037801099999999997,0.04852337,1235.0,-0.09820223783724681,0.030105948007272832,-0.180664063,-0.112304688,-0.10253980800000001,-0.080566406,-0.014648438,1235.0,-0.0005784546719792411,0.0003353674306376511,-0.0010986330000000001,-0.000854492,-0.0007324219999999999,-0.000488281,0.000488281,1235.0,-0.004615336056761151,0.0016882246964076766,-0.009765625,-0.004882813,-0.004882813,-0.002517863,-4.32261e-05,1235.0,0.004782935972546374,0.018155280356015525,-0.035400391,-0.007601136,-0.002441406,0.018310547,0.058344744,1235.0,4.640880266957898,0.0577532869611525,4.511713982,4.5898149010000004,4.655334473,4.6775424480000005,4.774893761,1235.0,5.501542562023478,0.07003334839095438,5.27338171,5.490579367,5.52836895,5.544022083,5.724671841,1235.0,0.191553610834907,0.29301515022773456,-0.001220703,0.0,6.93889e-17,0.21361074600000002,0.8121998909999999,1235.0,2.515682388990289,0.02903243679283978,2.485969543,2.4925928115,2.497009516,2.5454877615,2.576159954,1235.0,1.7590167379481816,0.04701935029001886,1.680311322,1.716959119,1.742810249,1.8028206825,1.8869030480000002,1235.0,2939.594622483403,209.8354961959982,1670.320313,2817.0561525000003,2927.255615,3039.5440675,3943.963623,1235.0,0.025813455061538437,0.028199463451235182,-0.052426275,0.011089072,0.036643986,0.044898065,0.227607936,1235.0,833.5725023344265,2929.3364382153827,-24.4509201,38.665212635,39.47325134,44.073595045,13714.09375,1235.0,52.74308832753037,2.9648946891307673,49.36548233,50.32717323,50.83588409,56.389219284999996,57.73794937,1235.0,1181.3351658896358,3232.8886965109587,-50.97219467,14.87030029,15.92267609,16.812571525000003,11589.35352,1235.0,1.6338228307789462,0.018149233681449276,1.591983914,1.623120487,1.633427978,1.642324686,1.6916852,1235.0,2.4193127049101206,0.013565965288766411,2.382456303,2.410449624,2.41929698,2.427916765,2.460851431,1235.0,24.12118569815384,0.0727813701811461,23.92024422,24.067976950000002,24.11550713,24.173696515,24.31092453,1235.0,5.572713510612948,0.04547267922922409,5.47084713,5.5363698005,5.575968266,5.603007555,5.713124752,1235.0,3.040509884196767,2.704863123637414,0.004882813,0.0122062855,5.426127911,5.4952192305,5.613278866,1235.0,2.7406845302898755,2.7064171553536407,0.007324219,0.012207031,2.334372044,5.485839844,5.588378906,1235.0,0.2546761502218622,0.015369305379915429,0.228841439,0.24034446450000002,0.249722362,0.2648979125,0.294809043,1235.0,5.315478135702024,0.043000818157923025,5.210335732,5.2841684815,5.319179535,5.339791298,5.441589355,1235.0,5.209273157250205,0.04648384901371021,5.098043919,5.171650171,5.215587616,5.2370007035,5.344546795,1235.0,0.2670816804170039,0.022779203257518844,0.191575721,0.251682073,0.268123418,0.28132241950000003,0.413660079,1235.0,0.6761267156680161,0.014541206376791547,0.6392300129999999,0.664972752,0.678209186,0.6844730975,0.725756288,1235.0,-0.019809132813765166,0.0017942450331501862,-0.023105681,-0.0216224065,-0.019554287,-0.018222589,-0.01567287,1235.0,-0.012397371124293101,0.006811027108318325,-0.029926691,-0.017089844,-0.012315838,-0.007324219,0.004882813,1235.0,0.002794882766801607,0.00046713920345082974,0.002441406,0.002441406,0.002442603,0.0031604805,0.003662109,1235.0,32.49336852554658,0.5767772469864685,31.67943954,31.95800781,32.23876953,33.104990005,33.85445786
